"linha_original_aproximada","Nome da Música","Artista","Gênero Musical","Letra da Música","genero_filtrado"
"105395","falsidade","buchecha","funk-carioca","teu amor evadiu sem saber
nem sentiu essa saudade
que falsidade 
fica encenando pra machucar
perdi o posto
quanto desgosto 
tá disfarçando pra me enganar
olha eu te amo ainda
você tem que acreditar
olha eu te gosto tanto
vocé é o amor
o amor singular","funk"
"105396","eu te neguei","buchecha","funk-carioca","buchecha 
é sabrina  a gente se uniu pra falar de amor que é sempre bom
né  
sabrina 
é isso aí buchecha  vamos contar mais um pouquinho dessa
história de amor 
buchecha 
eu te neguei
não te amei
eu vacilei
nunca te dei valor
te esnobei
te desprezei
e hoje sou eu
que quero seu amor
agora eu sou negatório 
do tino implacável da lei 
hoje eu estou solitário 
ciente do vacilo que eu dei
refrão 
pode me invadir
te quero pela vida inteira
vem abusar de mim
traz de novo
aquela suadeira
hoje se eu te tocar
tu vai se render a paixão
a gente vai se amar
abrir o coração
don dorom dom
sabrina 
você jurou
que era amor
eu inocente logo acreditei
você brincou e judiou
e até hoje não me recuperei
agora eu sou a resposta 
do tino implacável da fé 
sei que o amor 
é uma aposta
tenta mal me quer bem quer
refrão","funk"
"105397","faz pirar","buchecha","funk-carioca","hey baby 
vem  vem  vem
hey  vem pra mim  só pra mim
rebolando desse jeito
vou curtir demais
só você faz assim
fico louco de desejo
pra te devorar
me pega de jeito pra valer  eu pego 
estou viciada em você
vou descendo gostoso
pra te provocar  provoca 
vai descer  faz pirar
quando dança desse jeito
pra me provocar
vou mexer  vou quebrar
rebolando bem gostoso
pra te provocar
vai descer  faz pirar
quando dança desse jeito
pra me provocar
vou mexer  mexe    vou quebrar
rebolando bem gostoso
pra te provocar
hey  vem pra mim  só pra mim
rebolando desse jeito
vou curtir demais
só você faz assim
fico louco de desejo
pra te devorar
me pega de jeito pra valer
estou viciada em você
vou descendo gostoso
pra te provocar  que delícia 
vai descer  faz pirar
quando dança desse jeito
pra me provocar
vou mexer  vou quebrar
rebolando bem gostoso
pra te provocar
vai descer  faz pirar
quando dança desse jeito
pra me provocar
eu vou mexer  vou quebrar
rebolando bem gostoso
pra te provocar
e é só te olhar pra cair na tentação
sobe um desejo incontrolável de paixão
uma loucura eu não quero mais para
sinto sua gana te querer me devorar
são ardentes os desejos as carícias e os beijos
a pegada que me faz tremer e sonhar
tudo é festa é farra quando a gente se esbarra
me faz delirar  delirar
vai descer  faz pirar
quando dança desse jeito
pra me provocar
vou mexer  vou quebrar
rebolando bem gostoso
pra te provocar
vai descer  faz pirar
quando dança desse jeito
pra me provocar
eu vou mexer  vou quebrar
rebolando bem gostoso
pra te provocar
pra te provocar  pra me provocar","funk"
"105398","faraó","buchecha","funk-carioca","como um faraó da imaginação
você tem o vício de julgar
é um quiproquó longe da razão
o amor pra quem não sabe amar
é um desafio do coração
e a grande dor quem resistirá 
faz tanto frio a solidão
tô louco pra essa fase acabar
você me limou e me desprezou
logo eu que só te quero bem
você magoou e não deu valor
e hoje eu sei ninguém é de ninguém
e agora o que vai ser 
pra mim que já não tenho mais razão de viver
tô fora do teu querer
ainda penso muito em você 
não te deixo nunca
não vou desistir desse amor
me dá outra chance
pra reconquistar meu valor
não te deixo nunca","funk"
"105399","empinadinha","buchecha","funk-carioca","é tão fofinha  
tão bonitinha  
delicadinha sim  
tão gostosinha  
tão dengosinha  
minha rainha sim  
eu adoro apertar  
sua buchechinha  
adoro beijar  
sua barriguinha  
você todinha enfim  
empinadinha  
gosto quando você dança empinadinha  empinadinha  
gosto quando você fica empinadinha  
toda minha  molhadinha  toda inha pra mim  
empinadinha  
é nenenzinha  
assanhadinha  
é uma gracinha sim  
delicadinha  
tão manhosinha
é mimadinha sim  
eu adoro apertar  
sua buchechinha  
adoro beijar  
sua barriguinha  
você todinha enfim  
empinadinha  
gosto quando você dança empinadinha  empinadinha  
gosto quando você fica empinadinha  
toda minha  molhadinha  toda inha pra mim  
empinadinha  ","funk"
"105400","enquanto eu viver","buchecha","funk-carioca","é cabível deixar que a dor
ensine nos atos o tempo de paz
muitas vezes me fiz professor
grosseiro  insensato  mas volto atrás
tenho sido tão duro contigo
nós somos amigos  ao meu entender
nossos sonhos estão destruídos
feri  fui ferido
aumentando o sofrer
e ao me arrepender
depois de tanto chorar
me liguei que você é
o meu própio ser lenitivo
o meu cantar
se a vida não se acabou
ainda resta uma chance pro amor
dê essa chance pro amor
thu  ru  ru  ru  ru
eu vou amar você
nada vai destruir esse amor
enquanto eu viver
vou tentar apagar toda a dor
se eu notar
e acabar tudo por um triz
desejo que tu sejas
desejo que tu sejas feliz
thu  ru  ru  ru  ru
por amor  minha flor
compreenda  me ouça
e entenda o que eu passei
no salgueiro chumbada e fazenda
nessa lenda que eu abracei
na faúna  boiúna  pavuna
em saracuruna  inhaúma e de deus
beira rio  urubu  itaúna
boi  itaperuna  sapê  são matheus
tenho conceito é no dendê
na mineira e no arará
jorge turco  cg  otto  imbariê em caxias
e agambá  coronel  trindade  caçador
no borel  cosmorama e platô
me escreva  me chama  que eu vou ","funk"
"105401","conquista","buchecha","funk-carioca","sabe chururudu estou louco pra te ver    oh yes
cabe chururudu entre nós dois um querer    iêiêiê
sabe chururudu estou louco pra te ver    oh yes
cabe chururudu entre nós dois um querer   
e mesmo ao passar do tempo hei de ver   
você junto a mim  nada se compara a esse prazer
arder  enfim  vou gozar  delirar
se com você sonhar  conquistar esse amor
que não se acabará  oh yes  oh yes   
olha eu te amo  e quero tanto
beijar teu corpo nu
não  não é mentira  nem hipocrisia  é amor
com você tudo fica blue
sabe chururudu estou louco pra te ver    oh yes
cabe chururudu entre nós dois um querer    iêiêiê
sabe chururudu estou louco pra te ver    oh yes
cabe chururudu entre nós dois um querer   
e mesmo ao passar do tempo hei de ver   
você junto a mim  nada se compara a esse prazer
arder  enfim  vou gozar  delirar
se com você sonhar  conquistar esse amor
que não se acabará  oh yes  oh yes   
olha eu te amo  e quero tanto
beijar teu corpo nu
não  não é mentira  nem hipocrisia  é amor
com você tudo fica blue ","funk"
"105402","enquanto eu viver/nova versão","buchecha","funk-carioca","é cabível deixar que a dor
ensina nos atos o tempo de paz
muitas vezes me fiz professor
grosseiro  insensato  mas volto atrás
tenho sido tão duro contigo
nós somos amigos  ao meu entender
nossos sonhos estão destruídos
feri  fui ferido
aumentando o sofrer
e ao me arrepender
depois de tanto chorar
me liguei que você é
o meu próprio ser lenitivo
o meu cantar
se a vida não se acabou
ainda resta uma chance pro amor
me dê essa chance pro amor
thu  ru  ru  ru  ru
eu vou amar você
nada vai destruir esse amor
enquanto eu viver
vou tentar apagar toda a dor
se eu notar
e acabar tudo por um triz
desejo que tu sejas
desejo que tu sejas feliz
thu  ru  ru  ru  ru
por amor  minha flor
compreenda  me ouça
e entenda o que eu passei
analise sem tom de contenda
você é a prenda que eu sempre sonhei
na distância sentimos saudade
a gente interage nem da pra entender
quando a gente se encontrar mais tarde
uma coisa invade o nosso viver
eu preciso de você
não precisa separar
eu nao vou te perder
faço disso pra ter
um motivo pra te ganhar
se a vida não se acabou
ainda resta uma chance pro amor
dê essa chance pro amor
thuru ru  ru  thu
eu vou amar você
nada vai destruir esse amor
enquanto eu viver
vou tentar apagar toda a dor
se eu notar
e acabar tudo por um triz
desejo que tu sejas
desejo que tu sejas feliz
thu  ru  ru  ru  ru
by   caio hgs  ","funk"
"105403","destino","buchecha","funk-carioca","bem melhor do que ninguém
você sabe muito bem
que eu te amo de verdade
passo um dia sem te ver
e esse amor vem me fazer
quase morrer de saudade
o destino preparou
você pra ser meu amor
e me dar felicidade
não me negue o seu calor
você sabe muito bem
que eu te amo de verdade
feliz ao teu lado quero ser
feliz  eu sou louco por você
e fico encantado
e um desejo me vem
o seu beijo molhado
me arrepia e faz bem
melhor que você não tem
pelas ruas da cidade
mas vem pra matar minha saudade ","funk"
"105404","felicidade","buchecha","funk-carioca","buchecha 
buchecha e sabrina
sabrina 
sabrina e buchecha
buchecha 
buchecha e sabrina
sabrina 
sabrina e buchecha
buchecha 
você é a porta da felicidade
eu te amei quando provei teu mel
e sem você sou apenas a metade
o seu olhar é do tipo fiel
eu quero te cantar em verso e prosa
e te falar de um amor real
tu es a tentação maravilhosa
eu quero te ganhar no final
afinal
você é meu imã agora
vem amar  é normal
viver a nossa história
refrão 
deixa eu te tocar
deixa eu te amar
e o meu melhor te dá
vem pra relaxar  vou te exaltar
o amor é singular
refrão 
deixa eu te tocar
deixa eu te amar
e o meu melhor te dá
vem pra relaxar  vou te exaltar
buchecha e sabrina
sabrina 
você é a porta da felicidade
eu te amei quando provei teu mel
e sem você sou apenas a metade
o seu olhar é do tipo fiel
eu quero te cantar em verso e prosa
e te falar de um amor real
tu es a tentação maravilhosa
eu quero te ganhar no final
afinal
você é meu imã agora
vem amar  é normal
viver a nossa história
refrão 
deixa eu te tocar
deixa eu te amar
e o meu melhor te dá
vem pra relaxar  vou te exaltar
o amor é singular
refrão 
deixa eu te tocar
deixa eu te amar
e o meu melhor te dá
vem pra relaxar  vou te exaltar
buchecha e sabrina
refrão 
deixa eu te tocar
deixa eu te amar
e o meu melhor te dá
vem pra relaxar  vou te exaltar
o amor é singular
refrão 
deixa eu te tocar
deixa eu te amar
e o meu melhor te dá
vem pra relaxar  vou te exaltar
buchecha e sabrina","funk"
"105405","cristal","buchecha","funk-carioca","toda encantada ela vem
me faz flutuar
toda inocência que se perdeu
ela é quem me faz relembrar
a natureza desenhou
o anjo em cristal
a sabedoria do criador
deu um toque tão divinal
sol do amanhecer
luz das estrelas
eu vou buscar
pra te encontrar
tão delicada é uma flor
pra se admirar
dona de um valor que o mundo esqueceu
pétala de amor pelo ar
uma miragem
sonho bom
que eu quero sonhar
cada frase pinta um detalhe teu
só o que me resta é cantar
sol do amanhecer
luz das estrelas
eu vou buscar
pra te encontrar
razão
maior
eu fui
tão só
e hoje sou todo seu
verso que ninguém escreveu
é o presente que a vida me deu
há tanta luz
que brilha e seduz
é só teu o meu olhar
leve como a brisa do mar
viajaria o mundo sem pensar
pra te encontrar
uma miragem
sonho bom
que eu quero sonhar
cada frase pinta um detalhe teu
só o que me resta é cantar
sol do amanhecer
luz das estrelas
eu vou buscar  
pra te encontrar
razão
maior
eu fui
tão só
e hoje sou todo seu
verso que ninguém escreveu
é o presente que a vida me deu
há tanta luz
que brilha e seduz
é só teu o meu olhar
leve como a brisa do mar
viajaria o mundo sem pensar
pra te encontrar","funk"
"105406","doi em mim","buchecha","funk-carioca","toda vez que você chora me aperta o coração
se eu te vejo sofrer
qualquer dia
qualquer hora
seja qualquer emoção
eu tô sempre com você
certas coisas são pra sempre
mais do que qualquer paixão
vão ficar no coração
sentimentos entre a gente
muito além de onde alcançam nossas mãos
seja longe
seja perto
posso ouvir você pensar
o que você vai dizer
seja errado
seja certo
tudo que você sonhar
eu já sei o que vai ser
são momentos só da gente
impossível não lembrar
impossíveis de apagar
foram tantos
de repente
te conheço só no jeito de olhar
toda vez que eu te vejo sofrer
dói em mim
dói em mim
nem precisa você dizer
dói em mim
dói em mim","funk"
"105407","digo não","buchecha","funk-carioca"," buchecha 
meu coração está te esperando 
está batendo  está pulsando 
está chamando você 
eu estou morrendo de saudade 
vem  me traz felicidade 
não consigo te esquecer 
refrão i carla 
te digo não  não  não  não 
não  não  não  não  não  não 
não  não  nããão  não  não  não 
não  não  não 
quem mandou você brincar com o coração  
refrão ii buchecha 
não faz isso não  não  não  não 
não  não  não  não  não  não 
não  não  nããão  não  não  não 
não  não  não 
eu vim aqui só pra te pedir perdão 
 carla 
foi você quem quis assim
eu fiz tudo por você
você não cuidou de mim
agora vai aprender
deu bobeira  vacilou 
não vai mais me convencer
com esse seu papo furado 
vai ter que pagar pra ver ","funk"
"105408","coisa de cinema","buchecha","funk-carioca","hoje tudo tem que ser legal
e o super homem que se dane
vai virar noticia de jornal
hoje que o tarzan casa com a jane
tudo tem que ser bem
natural  ooo
hoje a noite é nossa grande estréia
e aquela cena forte no final
so o cupido fica na platéia
nossa história vai virar cinema
e a gente vai passar em hollywood 
mas se ninguem gostar
não tem problema
meu bem um grande amor
nao ha quem mude
yeah yeah yeah yeah 
yeah yeah yeah
tudo com você 
tudo com você
yeah yeah yeah yeah 
yeah yeah yeah
tudo com você 
tudo com você
cena de romance na tv
e eu aqui assim nessa fissura
eu quero um video clip com você
original sem corte  sem censura
clima de efeito especial 
ja louco pra tirar o pé da lama
se eu ganhar oscar no final
seu nome vai pra calçada da fama
nossa história vai virar cinema
e a gente vai passar em hollywood 
mas se ninguem gostar
não tem problema
meu bem um grande amor
não há quem mude 
yeah yeah yeah yeah 
yeah yeah yeah
tudo com você 
tudo com você
yeah yeah yeah yeah 
yeah yeah yeah
tudo com você 
tudo com você
fabinho  gigante bm 
barra mansa rj","funk"
"105409","carrossel de emoções","buchecha","funk-carioca","pretinha quero ver você mexer com o salgueiro
morena tô vizando você o baile inteiro
segura a força  mutuapira e o salgueiro
quero ver  quero ver  quero ver você mexer
então liberta dj 
hoje nós iremos sorrir e cantar
ouir o som do funk e dançar
solto pelo ar livre pra voar
navegar pelas ondas do mar
nós viemos ao baile p ra nos divertir
a paz no salão  tem o dom de nos unir
e faça valer a gata quer te ver zuar
está rebolando para ihe impressionar
cheia de emoção  requebra até o chão
oô musa do verão
vem morena  vem no balencê
a massa está zuando eu tô de olho em você
pretinha me namora quero ihe conhecer
voce não me dá bola  mas um dia irá ceder
pois o coração  não resiste a tentação
de ilimitar os resíduos da paixão
amar é viver e eu pude perceber
que o haile funk e o encontro de lazer
vem numa boa  vem p ra dançar
fara como a gente olê  olá
a paz se faz presente na imaginação
andando pelo céu num carrossel de emoção
e na fortaleza de um mundo de ilusão
cria a fantasia na magia da canção
voa liberdade com as asas da emoção
eu peguei carona pr uma nova dimensão
viajei então p ra um outro lugar
longe da visão e de alguém imaginar
onde as pessoas curtiam p ra valer
zuando em hamonia de um lazer
refrão
ieê  ieê  a magia chegou
quero a paz  liberdade e amor
dançar  dançar um break voador
zoa com a força  mutuapira e o salgueiro
e para as galeras vou mandar o meu abraço
fazenda botafogo  cavalo de aço
fauna  faz quem quer e o morro do alemão
vila operária  vidigal e o vaz lobão
a massa da mineira  adeus e ourubú
santa cruz  oswaldo cruz  e o morro azul
campinho  pombal  borel  morro do galo
e vai um alô p ro mulão de são gonçalo
jóquei  boa vista  buassú  catarinão
o coz e o paraíso  fazenda e o chumbadão
rodo e martins  lindo parque  camarão
cruzeiro  marimbondo  a estrela e o escadão
viana e madama  carecas do canal
pecado e feijão  mutuá e a central
menino de deus e a massa da favela
eram as mais visadas na imagem de uma tela
sorrir era tão legal  ver o mulão
zuando no trenzinho  acenando com a mão ","funk"
"105410","cor sim, cor não","buchecha","funk-carioca","quem é esse cara que se acha o garanhão 
carrão  roupa de marca tira onda de patrão
com a mina do lado que não para de me olhar
já tá perdendo a linha  tá querendo provocar
tem marra de malandro  mas só paga de mané
bancou o camarote mais esquece da mulher
deixou ela de lado  eu pilotei teu avião
tua blusa listrada tá chamando a atenção
cor sim  cor não todo mundo tá olhando
cor sim  cor não e geral já tá falando
cor sim  cor não tua mina tá bolada
cor sim  cor não vai da zebra essa parada
ela não quer saber mais desse vacilão
largou carona foi comigo de busão
ela pediu pra gente sair à francesa
que ela     kitnet madureira
cor sim  cor não
cor sim  cor não
cor sim  cor não
cor sim  cor não","funk"
"105411","bob esponja","buchecha","funk-carioca","i ó la mané
é o bob  vai cao o cao
maior vaco hein  
você quer ser numero um
de malandragem
sempre quer usar
forçando a barra
tipo qualquer nota
pensa que é o cara  mas
não passa de um marmota
feinho  baixinho  miudinho  tchatchatcha
diz que se pans se marca vai pega
muleque fanfarrão  maior cao pega ninguém
pensa que é cascudo mais no fundo é um neném
bob esponja tchuru tchru tchuruuuu   x 
você tem dom de se eleger
de encher o saco  e amarelar
forçando ser pau pra toda obra
diz que papa tudo  mas não fica nem com a sobra
josé mané comédia de rir
um apelão dava pra se exibir
espécie de otário  com diploma de coió
dá uma de bacana  mas tá sempre na piór ó ó
auto propaganda boletim de marqueteiro
ninguém suporta mais ouvi você fala
fica se exibindo pra dizer que é guerreiro
mas a massa toda já conhece o teu h  bis 
mó blablabla
bob esponja tchuru tchru tchuruuuu","funk"
"105412","beyoncezinha","buchecha","funk-carioca","dondon dondon 
dondon dondon 
dondon dondon 
dondon dondon 
a doida não dá mole pra tristeza
tá sempre rebolando
e nunca para de malhar
e ela tem certeza que é gostosa
toda maravilhosa
só quero ver quem vai pegar    
a mina é minha é minha é minha
é toda minhonzinha  delícia
eu vou te pegar
a mina é minha é minha
gatinha  toda beyoncezinha  rainha
eu quero te amar
toda trabalhada na beleza
a mina é uma princesa  princesa 
ela é toda show por natureza
a mina é uma princesa  princesa 
doida não dá mole pra tristeza
tá sempre rebolando
e nunca para de malhar
e ela tem certeza que é gostosa
toda maravilhosa
eu quero ver quem vai pegar    
a mina é minha é minha só minha
é toda minhonzinha  delícia
eu vou te pegar
a mina é minha só minha
gatinha  toda beyoncezinha  rainha
eu quero te amaar
toda trabalhada na beleza
a mina é uma princesa  princesa 
ela é toda show por natureza
a mina é uma princesa  princesa 
é minha  beyoncezinha 
minha rainha  gatinha 
beyoncezinha  quero te amar
dondon dondon 
dondon dondon 
dondon dondon 
dondon dondon ","funk"
"105413","sinto saudade","dj marlboro","funk-carioca","hoje o que eu tenho não me satisfaz
se eu não te tenho mais
o que adianta eu vou voltar atrás
se você não volta mais
quero enganar meu coração
quero enganar meu coração
quero saber se um dia
você vai voltar atrás
se sinto saudade
porque te deixei
minha verdade
que só eu sei
foi em vão   ","funk"
"105414","só tem k-ô","dj marlboro","funk-carioca","dj marlboro   só tem k ô
by dj marlboro
 repete  x 
do lado do lado lado
do lado do lado lado
do lado do lado lado lado de cá
 refrão 
não tem kaô
do lado lado lado de cá
da zona sul a zona norte o que eu quero é surfar 
não tem kaô
do lado lado lado de cá
da zona sul a zona norte o que eu quero é surfar 
surfista zona sul de manhão come mamão 
surfista zona norte muito mau café com pão 
na hora do almoço  come bife com fritas 
surfista zona norte leva o ovo na marmita 
surfista zona sul surfa cheio de energia 
surfista zona norte esbanjando anemia 
 refrão 
surfista zona sul tem um corpo morenão 
surfista zona norte queimado de alta tensão 
surfista zona sul só anda com sereia 
surfista zona norte só namora mulher feia 
surfista zona sul sempre tá contente 
surfista zona norte ri  mas falta muito dente 
 refrão 
surfista zona sul desliza cheio de graça 
surfista zona norte com a mão suja de gracha 
surfista zona sul vai da barra pro hawaii 
surfista zona norte da central a japeri 
da zona sul a zona norte 
ou em qualquer lugar 
quem não tem prancha vai de trem 
o importante é surfar 
 repete  x 
não tem kaô
do lado lado lado de cá
da zona sul a zona norte o que eu quero é surfar 
não tem kaô
do lado lado lado de cá
da zona sul a zona norte o que eu quero é surfar 
 repete  x 
do lado do lado lado
do lado do lado lado
do lado do lado lado lado de cá
 enviada por julizinha ","funk"
"105415","se liga moça","dj marlboro","funk-carioca","se liga moça
não me abandone
o sentimento chamado amor consome
meu coração é tudo que guarde prá ela
apesar de ser pobre e morar lá na favela
esse foi o rodrigo e andinho
chega de hipocrisia num forte país
eu só quero é ser feliz
cantando essa canção
e prá morena que morenou a minha vida
vou cantar essa canção
se liga moça
não me abandone
o sentimento chamado amor consome
meu coração é tudo que guarde prá ela
apesar de ser pobre e morar lá na favela
exemplificamos explicando toda a verdade
expondo toda a verdade sobre a discriminação   
chega de hipocrisia num forte país
eu só quero é ser feliz
cantando essa canção","funk"
"105416","sabiá","dj marlboro","funk-carioca","la estava eu
de frente pro mar
quando ouvi ela cantar
linda sabia a de laranjeira
doce sereia do luar  refrao 
admirando o vai e vem das ondas
me encontrava em tristeza sem fim
olhando as aguas aquecendo as rosas
sentindo doce cheiro de alecrim
neste momento eu ouvi palavras
simbolizando o verdadeiro amor
e calmamente o vento soprava
a mana chara que o ura criou
estraviado por tanta beleza
vi a tristeza se afastar de mim
va sabia e traga a minha princesa
e no sofrimento ponha logo um fim
va sabia traga ela de volta pra mim
com certeza eu vou recompensa
com perfumes rosas e alecrim
 refrao    x 
admirando o vai e vem das ondas
me encontrava em tristeza se fim   
 refrao    x ","funk"
"105417","resposta das aranhas","dj marlboro","funk-carioca","era meia noite e eu voltava da lapa
levei um susto que não estava no mapa
e vocês também vão se espantar
eu vi dois garotões botando as cobra prá brigar
cobra com cobra
cobra com cobra
cobra com cobra
cobra com cobra
ô garotão cheio de manhã
a minha aranha não quer mais sua cobra
a minha aranha só quer levar picada com veneno
picada com veneno não está com nada
se a cobra espantar tem boiola na parada
ô garotão cheio de manhã
a minha aranha não quer mais sua cobra","funk"
"105418","adesivo","buchecha","funk-carioca","não tem pra ninguém
quando você vem
e emana um incenso
que me faz bem
quanto ar me suprir
faz o que quer de mim
eu me deixo me esqueço
tipo assim
se ao menos me disse se
que não gosta mais
por excesso de loucura
sou um sonhador
mas o gosto do teu beijo
não me deixa em paz
cada vez eu quero mais
muito mais do teu calor
fala que me ama
e que me deseja
sou o teu  teu maior prazer
quero ser o teu imã
o teu adesivo
te amar e marcar você
o universo vai conspirar
a favor do coração
esse atrito quem vencera
uma guerra quente entre
o amor e a razão
o destino vai te ensinar
ele pode convencer
a questão só o tempo dirá
como fazer pra marcar você
como fazer pra adesiva
como fazer pra ralar você
não tem pra ninguém
quando você vem
e emana um incenso
que me faz bem
quanto ar me suprir
faz o que quer de mim
eu me deixo me esqueço
tipo assim
se ao menos me disse se
que não gosta mais
por excesso de loucura
sou um sonhador
mas o gosto do teu beijo
não me deixa em paz
cada vez eu quero mais
muito mais do teu calor
 x  
fala que me ama
e que me deseja
sou o teu  teu maior prazer
quero ser o teu imã
o teu adesivo
te amar e marcar você
o universo vai conspirar
a favor do coração
esse atrito quem vencera
uma guerra quente entre
o amor e a razão
o destino vai te ensinar
ele pode convencer
a questão só o tempo dirá
como fazer pra marcar você
como fazer pra adesiva
como fazer pra ralar você","funk"
"105419","berreco","buchecha","funk-carioca","oh  oh oh
é o boí  é o boi
berreco abre o seu olho
para outro não tomar sua sopa
mantenha sua barba de molho
sua mina anda quase sem roupa
e sai por aí dando bolada
ela so quer zoar
ela nem quer saber
é um pegadão na madrugada
tem gente te botando uma antena de tv
refrão  x 
você é boi garantido
puxa o rabo dela
esta correndo perigo
vai segurar vela
é duplo sentido
na giria da favela
um caprichoso a insistir
conversa prá boi dormir
berreco não durma no ponto
vai lá ver se ela está na caxanga
você está se passando por tonto
humilhado na mão dessa baranga
usando chapéu de couro cabeludo
se sai pra trabalhar
é aquele fusuê  
ainda pergunta se é chifrudo
ai não leve a mal
mas eu vo ter que responder","funk"
"105420","bota geral pra dançar","buchecha","funk-carioca","toca o tambor bota geral pra dançar
toca o tambor isso é funk   x 
ao som do dj a galera agita  garota sarada  se contagia
mexe até em baixo vai até o chão
é puro feitiço  mas que seduçao
eu quero ver você mexer eu quero ver você dançar   x 
toca o tambor bota geral pra dançar
toca o tambor isso é funk  x 
ao som do dj a galera agita  garota sarada  se contagia
mexe até em baixo vai até o chão
é puro feitiço  mas que seduçao
eu quero ver você mexer eu quero ver você dançar   x 
toca o tambor bota geral pra dançar
toca o tambor isso é funk   x 
funk  funk ","funk"
"105421","rap do bonde","dj marlboro","funk-carioca","eu puxei o bonde zona norte a zona sul
eu puxei o bonde da rocinha até bangu
eu puxei o bonde para chácara do céu
eu puxei o bonde do pavão até o borel
e que eu to lê lê
e que eu to lá lá
se liga vai na minha que você vai se amarrar
e que eu to lê lê
e que eu to lá lá
o funk predomina em qualquer morro que chegar
outro dia eu fui lá pro baile do andaraí
me perdi do bonde e fui parar lá no saci
pulei de um pé só parei lá no boavistão
e curti a noite com o rap do pirão
e que eu to lê lê
e que eu to lá lá
se liga vai na minha que você vai se amarrar
e que eu to lê lê
e que eu to lá lá
o funk predomina em qualquer morro que chegar
bote a mão na mente amigo pare pra pensar
que o funk é lindo uma arte pra dançar
você se extravassa solto o corpo não dá mais
bate até bundinha e violência nunca mais
e que eu to lê lê
e que eu to lá lá
se liga vai na minha que você vai se amarrar
e que eu to lê lê
e que eu to lá lá
o funk predomina em qualquer morro que chegar
chega de pistola     e hk
largue tudo isso amigo e venha aqui dançar
chega de porrada amigo violência não
com a galera unida dentro e fora do salão
e que eu to lê lê
e que eu to lá lá
se liga vai na minha que você vai se amarrar
e que eu to lê lê
e que eu to lá lá
o funk predomina em qualquer morro que chegar
eu puxei o bonde zona norte a zona sul
eu puxei o bonde da rocinha até bangu
eu puxei o bonde para chácara do céu
eu puxei o bonde do pavão até o borel
e que eu to lê lê
e que eu to lá lá
se liga vai na minha que você vai se amarrar
e que eu to lê lê
e que eu to lá lá
o funk predomina em qualquer morro que chegar","funk"
"105422","rap do festival","dj marlboro","funk-carioca","funkeiro que eu sei vocês são sangue bom
vem pro baile sentir disposição 
use suas forças pra dançar um pancadão
não pra arrumar tumulto no salão 
vamos todos fazer do mundo um lugar
onde a paz e o amor possam reinar 
brigar pra que  se é sem querer
quem é que vai nos proteger 
pare e pense um pouco mais
de violência que nunca mais 
refrão   x  
massa funkeira  não me leve a mal
vem com paz e amor curtir o festival 
o festival daqui é muito bom
o festival é um jogo de emoção 
galera do morrinho  gogó de são joão
barreira de rocha miranda é sangue bom 
morro do engenho  coqueiro e o estadão
honório  guadalupe e a barão 
sangue areia  santa cruz e são joão
são carlos  santa marta e abolição 
santa maria  são josé e são mateus
cidade alta e cidade de deus 
faça a paz na terra e pense na união
seja um funkeiro puro e um ser humano bom 
o mundo precisa de compreensão
diga sim à paz e à violência não 
brigar pra que  se é sem querer
quem é que vai nos proteger 
pare e pense um pouco mais
de violência que nunca mais 
refrão   x  
massa funkeira  não me leve a mal
vem com paz e amor curtir o festival 
o festival daqui é muito bom
o festival é um jogo de emoção 
uma tristeza dominou meu coração
vendo a massa funkeira numa confusão 
o amor é importante no seu coração
e a alegria dentro e fora do salão 
seja sincero  honesto e muito fiel
esse é o recado do danda e do taffarel 
refrão   x  
massa funkeira  não me leve a mal
vem com paz e amor curtir o festival 
o festival daqui é muito bom
o festival é um jogo de emoção ","funk"
"105423","rap do boi","dj marlboro","funk-carioca","alô galera estou chegando no pedaço
quem não for boi levante o braço
ser boi hoje em dia é uma coisa tão comum
você olha para o lado e da de cara com um
vai ficar formada uma grande confusão
o dj falou pra mim que tem boi na multidão
outra vez eu peço atenção nesse espaço
quem não for boi levante o braço
menina bonita só usa gillete azul
raspa o cabelo do braço raspa o cruzeiro do sul
menina bonita não gosta de garotão
joga bola chuta forte só pode ser sapatão
aí mauricinho do cabelo enrolado a mulher falou pra mim
que você é um virado
outra vez eu peço atenção nesse espaço
quem não for boi levante o braço
estou saindo agora vou andando devagar
esse boi tá invocado tá querendo me chifrar
outra vez eu peço atenção nesse espaço quem não for boi
levante o braço","funk"
"105424","auge do prazer","buchecha","funk-carioca","esqueça tudo isso e vem pra cá
vem ficar comigo nessa noite
tô louco pra te ver e te beijar
fiquei pensando só na gente hoje
em nosso amor
sua energia abalou
me enfeitiçou
você me barulhou
tô louco pra dizer que o meu amor é seu
eu acho que estou apaixonado
assim como a princesa tem o seu plebeu
eu quero muito ser teu namorado
e reluzir a chama de um romance
deixar fluir
agora é nossa chance
vai dizer que não gosta dessa luz que te invade
o amor é a resposta
no auge do prazer te amo de verdade
esqueça tudo isso e vem pra cá
vem ficar comigo nessa noite
tô louca pra te ver e te beijar
fiquei pensando só na gente hoje
no nosso amor
sua energia abalou
me enfeitiçou
você me barulhou
tô louca pra dizer que meu amor é seu
eu acho que estou apaixonada
tal como julieta tem o seu romeu
aceito ser a sua namorada
e reluzir a chama de um romance
deixar fluir
agora é nossa chance","funk"
